`# time, f
2.235117558779389583e+04,-2.217499401082299315e-01
2.237118559279639885e+04,-2.217501110336873305e-01
2.239119559779889823e+04,-2.217502797183049656e-01
2.241120560280140126e+04,-2.217504462739321724e-01
2.243121560780390064e+04,-2.217506108080181115e-01
2.245122561280640366e+04,-2.217507734238418349e-01
2.247123561780890668e+04,-2.217509342207337475e-01
2.249124562281140607e+04,-2.217510932942871604e-01
2.251125562781390909e+04,-2.217512507365622665e-01
2.253126563281640847e+04,-2.217514066362814562e-01
2.255127563781891149e+04,-2.217515610790163905e-01
2.257128564282141087e+04,-2.217517141473679676e-01
2.259129564782391390e+04,-2.217518659211385190e-01
2.261130565282641328e+04,-2.217520164774973712e-01
2.263131565782891630e+04,-2.217521658911396076e-01
2.265132566283141932e+04,-2.217523142344386411e-01
2.267133566783391871e+04,-2.217524615775922914e-01
2.269134567283641445e+04,-2.217526079887639778e-01
2.271135567783891747e+04,-2.217527535342174727e-01
2.273136568284142049e+04,-2.217528982784472691e-01
2.275137568784391988e+04,-2.217530422843035365e-01
2.277138569284642290e+04,-2.217531856131124135e-01
2.279139569784892228e+04,-2.217533283247920262e-01
2.281140570285142530e+04,-2.217534704779638433e-01
2.283141570785392469e+04,-2.217536121300605345e-01
2.285142571285642771e+04,-2.217537533374286662e-01
2.287143571785892709e+04,-2.217538941554290099e-01
2.289144572286143011e+04,-2.217540346385317718e-01
2.291145572786393313e+04,-2.217541748404088242e-01
2.293146573286643252e+04,-2.217543148140223852e-01
2.295147573786893554e+04,-2.217544546117089233e-01
2.297148574287143492e+04,-2.217545942852610918e-01
2.299149574787393794e+04,-2.217547338860040296e-01
2.301150575287643733e+04,-2.217548734648689401e-01
2.303151575787894035e+04,-2.217550130724622315e-01
2.305152576288143973e+04,-2.217551527591301308e-01
2.307153576788394275e+04,-2.217552925750187476e-01
2.309154577288644577e+04,-2.217554325701295848e-01
2.311155577788894516e+04,-2.217555727943692490e-01
2.313156578289144818e+04,-2.217557132975936929e-01
2.315157578789394756e+04,-2.217558541296458796e-01
2.317158579289645058e+04,-2.217559953403871464e-01
2.319159579789894997e+04,-2.217561369797207693e-01
2.321160580290145299e+04,-2.217562790976070897e-01
2.323161580790394873e+04,-2.217564217440708141e-01
2.325162581290645176e+04,-2.217565649691972396e-01
2.327163581790895114e+04,-2.217567088231195971e-01
2.329164582291145416e+04,-2.217568533559937383e-01
2.331165582791395354e+04,-2.217569986179619146e-01
2.333166583291645657e+04,-2.217571446591030393e-01
2.335167583791895959e+04,-2.217572915293690994e-01
2.337168584292145897e+04,-2.217574392785080228e-01
2.339169584792396199e+04,-2.217575879559713081e-01
2.341170585292646138e+04,-2.217577376108058052e-01
2.343171585792896440e+04,-2.217578882915310357e-01
2.345172586293146378e+04,-2.217580400459998602e-01
2.347173586793396680e+04,-2.217581929212448788e-01
2.349174587293646982e+04,-2.217583469633094273e-01
2.351175587793896921e+04,-2.217585022170655562e-01
2.353176588294147223e+04,-2.217586587260191311e-01
2.355177588794397161e+04,-2.217588165321051630e-01
2.357178589294647463e+04,-2.217589756754746178e-01
2.359179589794897402e+04,-2.217591361942762018e-01
2.361180590295147704e+04,-2.217592981244355665e-01
2.363181590795397642e+04,-2.217594614994363444e-01
2.365182591295647944e+04,-2.217596263501069309e-01
2.367183591795898246e+04,-2.217597927044164807e-01
2.369184592296148185e+04,-2.217599605872856150e-01
2.371185592796398487e+04,-2.217601300204159187e-01
2.373186593296648425e+04,-2.217603010221425308e-01
2.375187593796898727e+04,-2.217604736073146288e-01
2.377188594297148302e+04,-2.217606477872069159e-01
2.379189594797398604e+04,-2.217608235694661367e-01
2.381190595297648542e+04,-2.217610009580949781e-01
2.383191595797898844e+04,-2.217611799534752182e-01
2.385192596298148783e+04,-2.217613605524308140e-01
2.387193596798399085e+04,-2.217615427483313473e-01
2.389194597298649023e+04,-2.217617265312344099e-01
2.391195597798899325e+04,-2.217619118880648776e-01
2.393196598299149628e+04,-2.217620988028279616e-01
2.395197598799399566e+04,-2.217622872568530967e-01
2.397198599299649868e+04,-2.217624772290621993e-01
2.399199599799899806e+04,-2.217626686962591576e-01
2.401200600300150109e+04,-2.217628616334337832e-01
2.403201600800400047e+04,-2.217630560140751161e-01
2.405202601300650349e+04,-2.217632518104875883e-01
2.407203601800900287e+04,-2.217634489941056053e-01
2.409204602301150589e+04,-2.217636475358005510e-01
2.411205602801400892e+04,-2.217638474061749132e-01
2.413206603301650830e+04,-2.217640485758413105e-01
2.415207603801901132e+04,-2.217642510156799251e-01
2.417208604302151070e+04,-2.217644546970746755e-01
2.419209604802401373e+04,-2.217646595921230201e-01
2.421210605302651311e+04,-2.217648656738199775e-01
2.423211605802901613e+04,-2.217650729162151113e-01
2.425212606303151915e+04,-2.217652812945409557e-01
2.427213606803401854e+04,-2.217654907853158497e-01
2.429214607303652156e+04,-2.217657013664188492e-01
2.431215607803902094e+04,-2.217659130171407422e-01
2.433216608304151669e+04,-2.217661257182111101e-01
2.435217608804401971e+04,-2.217663394518031850e-01
2.437218609304652273e+04,-2.217665542015192781e-01
2.439219609804902211e+04,-2.217667699523581670e-01
2.441220610305152513e+04,-2.217669866906663290e-01
2.443221610805402452e+04,-2.217672044040755741e-01
2.445222611305652754e+04,-2.217674230814286607e-01
2.447223611805902692e+04,-2.217676427126948624e-01
2.449224612306152994e+04,-2.217678632888775148e-01
2.451225612806403296e+04,-2.217680848019147055e-01
2.453226613306653235e+04,-2.217683072445753578e-01
2.455227613806903537e+04,-2.217685306103516218e-01
2.457228614307153475e+04,-2.217687548933489350e-01
2.459229614807403777e+04,-2.217689800881751661e-01
2.461230615307653716e+04,-2.217692061898301203e-01
2.463231615807904018e+04,-2.217694331935957108e-01
2.465232616308153956e+04,-2.217696610949286828e-01
2.467233616808404258e+04,-2.217698898893560033e-01
2.469234617308654560e+04,-2.217701195723737750e-01
2.471235617808904499e+04,-2.217703501393516463e-01
2.473236618309154801e+04,-2.217705815854414952e-01
2.475237618809404739e+04,-2.217708139054928307e-01
2.477238619309655041e+04,-2.217710470939747158e-01
2.479239619809904980e+04,-2.217712811449053245e-01
2.481240620310155282e+04,-2.217715160517896023e-01
2.483241620810405584e+04,-2.217717518075654759e-01
2.485242621310655522e+04,-2.217719884045598056e-01
2.487243621810905097e+04,-2.217722258344542730e-01
2.489244622311155399e+04,-2.217724640882618170e-01
2.491245622811405337e+04,-2.217727031563132278e-01
2.493246623311655640e+04,-2.217729430282565639e-01
2.495247623811905942e+04,-2.217731836930665890e-01
2.497248624312155880e+04,-2.217734251390665046e-01
2.499249624812406182e+04,-2.217736673539617287e-01
2.501250625312656121e+04,-2.217739103248840271e-01
2.503251625812906423e+04,-2.217741540384480792e-01
2.505252626313156361e+04,-2.217743984808176749e-01
2.507253626813406663e+04,-2.217746436377825425e-01
2.509254627313656965e+04,-2.217748894948441962e-01
2.511255627813906904e+04,-2.217751360373103053e-01
2.513256628314157206e+04,-2.217753832503957800e-01
2.515257628814407144e+04,-2.217756311193302410e-01
2.517258629314657446e+04,-2.217758796294705403e-01
2.519259629814907385e+04,-2.217761287664158365e-01
2.521260630315157687e+04,-2.217763785161255830e-01
2.523261630815407625e+04,-2.217766288650374340e-01
2.525262631315657927e+04,-2.217768798001851782e-01
2.527263631815908229e+04,-2.217771313093142016e-01
2.529264632316158168e+04,-2.217773833809935369e-01
2.531265632816408470e+04,-2.217776360047242212e-01
2.533266633316658408e+04,-2.217778891710419920e-01
2.535267633816908710e+04,-2.217781428716134040e-01
2.537268634317158649e+04,-2.217783970993258691e-01
2.539269634817408951e+04,-2.217786518483693681e-01
2.541270635317658525e+04,-2.217789071143108359e-01
2.543271635817908827e+04,-2.217791628941599702e-01
2.545272636318158766e+04,-2.217794191864271292e-01
2.547273636818409068e+04,-2.217796759911720983e-01
2.549274637318659006e+04,-2.217799333100454462e-01
2.551275637818909308e+04,-2.217801911463212483e-01
2.553276638319159611e+04,-2.217804495049219560e-01
2.555277638819409549e+04,-2.217807083924357714e-01
2.557278639319659851e+04,-2.217809678171268339e-01
2.559279639819909789e+04,-2.217812277889383010e-01
2.561280640320160092e+04,-2.217814883194892950e-01
2.563281640820410030e+04,-2.217817494220652996e-01
2.565282641320660332e+04,-2.217820111116029225e-01
2.567283641820910270e+04,-2.217822734046692723e-01
2.569284642321160572e+04,-2.217825363194354527e-01
2.571285642821410875e+04,-2.217827998756457808e-01
2.573286643321660813e+04,-2.217830640945815113e-01
2.575287643821911115e+04,-2.217833289990197854e-01
2.577288644322161053e+04,-2.217835946131879732e-01
2.579289644822411356e+04,-2.217838609627126034e-01
2.581290645322661294e+04,-2.217841280745641019e-01
2.583291645822911596e+04,-2.217843959769954243e-01
2.585292646323161898e+04,-2.217846646994763304e-01
2.587293646823411837e+04,-2.217849342726209150e-01
2.589294647323662139e+04,-2.217852047281104189e-01
2.591295647823912077e+04,-2.217854760986092133e-01
2.593296648324162379e+04,-2.217857484176742333e-01
2.595297648824412317e+04,-2.217860217196581385e-01
2.597298649324662256e+04,-2.217862960396053407e-01
2.599299649824912194e+04,-2.217865714131409816e-01
2.601300650325162496e+04,-2.217868478763523887e-01
2.603301650825412435e+04,-2.217871254656642033e-01
2.605302651325662737e+04,-2.217874042177057081e-01
2.607303651825912675e+04,-2.217876841691721335e-01
2.609304652326162977e+04,-2.217879653566799392e-01
2.611305652826413279e+04,-2.217882478166161853e-01
2.613306653326663218e+04,-2.217885315849846828e-01
2.615307653826913520e+04,-2.217888166972484254e-01
2.617308654327163458e+04,-2.217891031881706054e-01
2.619309654827413760e+04,-2.217893910916567679e-01
2.621310655327663699e+04,-2.217896804405983802e-01
2.623311655827914001e+04,-2.217899712667222856e-01
2.625312656328163939e+04,-2.217902636004466244e-01
2.627313656828414241e+04,-2.217905574707475236e-01
2.629314657328664543e+04,-2.217908529050383604e-01
2.631315657828914482e+04,-2.217911499290648736e-01
2.633316658329164784e+04,-2.217914485668187885e-01
2.635317658829414722e+04,-2.217917488404727855e-01
2.637318659329665024e+04,-2.217920507703391164e-01
2.639319659829914963e+04,-2.217923543748536730e-01
2.641320660330165265e+04,-2.217926596705880049e-01
2.643321660830415203e+04,-2.217929666722888993e-01
2.645322661330665505e+04,-2.217932753929476863e-01
2.647323661830915808e+04,-2.217935858438978003e-01
2.649324662331165746e+04,-2.217938980349404010e-01
2.651325662831415320e+04,-2.217942119744964746e-01
2.653326663331665623e+04,-2.217945276697829149e-01
2.655327663831915925e+04,-2.217948451270099763e-01
2.657328664332165863e+04,-2.217951643515968518e-01
2.659329664832416165e+04,-2.217954853484021549e-01
2.661330665332666103e+04,-2.217958081219637279e-01
2.663331665832916406e+04,-2.217961326767457775e-01
2.665332666333166344e+04,-2.217964590173870376e-01
2.667333666833416646e+04,-2.217967871489477105e-01
2.669334667333666584e+04,-2.217971170771496914e-01
2.671335667833916887e+04,-2.217974488086076335e-01
2.673336668334167189e+04,-2.217977823510466906e-01
2.675337668834417127e+04,-2.217981177135046889e-01
2.677338669334667429e+04,-2.217984549065158684e-01
2.679339669834917368e+04,-2.217987939422743637e-01
2.681340670335167670e+04,-2.217991348347757019e-01
2.683341670835417608e+04,-2.217994775999349300e-01
2.685342671335667910e+04,-2.217998222556803734e-01
2.687343671835918212e+04,-2.218001688220226642e-01
2.689344672336168151e+04,-2.218005173210976788e-01
2.691345672836418453e+04,-2.218008677771836912e-01
2.693346673336668391e+04,-2.218012202166917968e-01
2.695347673836918693e+04,-2.218015746681293310e-01
2.697348674337168632e+04,-2.218019311620366696e-01
2.699349674837418934e+04,-2.218022897308954133e-01
2.701350675337668872e+04,-2.218026504090095385e-01
2.703351675837919174e+04,-2.218030132323572656e-01
2.705352676338168749e+04,-2.218033782384150054e-01
2.707353676838419051e+04,-2.218037454659516350e-01
2.709354677338668989e+04,-2.218041149547945734e-01
2.711355677838919291e+04,-2.218044867455669089e-01
2.713356678339169594e+04,-2.218048608793964371e-01
2.715357678839419532e+04,-2.218052373975978320e-01
2.717358679339669834e+04,-2.218056163413297255e-01
2.719359679839919772e+04,-2.218059977512290004e-01
2.721360680340170074e+04,-2.218063816670252097e-01
2.723361680840420013e+04,-2.218067681271390090e-01
2.725362681340670315e+04,-2.218071571682697918e-01
2.727363681840920253e+04,-2.218075488249779958e-01
2.729364682341170555e+04,-2.218079431292678261e-01
2.731365682841420858e+04,-2.218083401101791363e-01
2.733366683341670796e+04,-2.218087397933944382e-01
2.735367683841921098e+04,-2.218091422008705293e-01
2.737368684342171036e+04,-2.218095473505023729e-01
2.739369684842421339e+04,-2.218099552558281118e-01
2.741370685342671277e+04,-2.218103659257816274e-01
2.743371685842921579e+04,-2.218107793645014703e-01
2.745372686343171517e+04,-2.218111955712007421e-01
2.747373686843421820e+04,-2.218116145401028971e-01
2.749374687343672122e+04,-2.218120362604463491e-01
2.751375687843922060e+04,-2.218124607165593842e-01
2.753376688344172362e+04,-2.218128878880030186e-01
2.755377688844422300e+04,-2.218133177497815245e-01
2.757378689344672603e+04,-2.218137502726128252e-01
2.759379689844922177e+04,-2.218141854232552890e-01
2.761380690345172479e+04,-2.218146231648803202e-01
2.763381690845422418e+04,-2.218150634574839741e-01
2.765382691345672720e+04,-2.218155062583262449e-01
2.767383691845922658e+04,-2.218159515223878386e-01
2.769384692346172960e+04,-2.218163992028354958e-01
2.771385692846422899e+04,-2.218168492514847046e-01
2.773386693346673201e+04,-2.218173016192506453e-01
2.775387693846923503e+04,-2.218177562565808725e-01
2.777388694347173441e+04,-2.218182131138601576e-01
2.779389694847423743e+04,-2.218186721417846341e-01
2.781390695347673682e+04,-2.218191332916987502e-01
2.783391695847923984e+04,-2.218195965158935579e-01
2.785392696348173922e+04,-2.218200617678641184e-01
2.787393696848424224e+04,-2.218205290025263010e-01
2.789394697348674526e+04,-2.218209981763927252e-01
2.791395697848924465e+04,-2.218214692477105954e-01
2.793396698349174767e+04,-2.218219421765629806e-01
2.795397698849424705e+04,-2.218224169249369826e-01
2.797398699349675007e+04,-2.218228934567615385e-01
2.799399699849924946e+04,-2.218233717379189673e-01
2.801400700350175248e+04,-2.218238517362332574e-01
2.803401700850425186e+04,-2.218243334214392293e-01
2.805402701350675488e+04,-2.218248167651354352e-01
2.807403701850925790e+04,-2.218253017407249006e-01
2.809404702351175729e+04,-2.218257883233455685e-01
2.811405702851426031e+04,-2.218262764897941386e-01
2.813406703351675969e+04,-2.218267662184452982e-01
2.815407703851925908e+04,-2.218272574891686499e-01
2.817408704352175846e+04,-2.218277502832445847e-01
2.819409704852426148e+04,-2.218282445832818195e-01
2.821410705352676086e+04,-2.218287403731362684e-01
2.823411705852926389e+04,-2.218292376378333819e-01
2.825412706353176327e+04,-2.218297363634946229e-01
2.827413706853426629e+04,-2.218302365372676888e-01
2.829414707353676567e+04,-2.218307381472623130e-01
2.831415707853926870e+04,-2.218312411824906183e-01
2.833416708354177172e+04,-2.218317456328125492e-01
2.835417708854427110e+04,-2.218322514888872443e-01
2.837418709354677412e+04,-2.218327587421285996e-01
2.839419709854927351e+04,-2.218332673846664937e-01
2.841420710355177653e+04,-2.218337774093129544e-01
2.843421710855427591e+04,-2.218342888095328480e-01
2.845422711355677893e+04,-2.218348015794195938e-01
2.847423711855927831e+04,-2.218353157136752907e-01
2.849424712356178134e+04,-2.218358312075953687e-01
2.851425712856428436e+04,-2.218363480570579582e-01
2.853426713356678374e+04,-2.218368662585173678e-01
2.855427713856928676e+04,-2.218373858090024464e-01
2.857428714357178615e+04,-2.218379067061190535e-01
2.859429714857428917e+04,-2.218384289480581084e-01
2.861430715357678855e+04,-2.218389525336073032e-01
2.863431715857929157e+04,-2.218394774621690047e-01
2.865432716358179459e+04,-2.218400037337822650e-01
2.867433716858429398e+04,-2.218405313491515207e-01
2.869434717358678972e+04,-2.218410603096796774e-01
2.871435717858929274e+04,-2.218415906175076058e-01
2.873436718359179213e+04,-2.218421222755595501e-01
2.875437718859429515e+04,-2.218426552875944757e-01
2.877438719359679817e+04,-2.218431896582636342e-01
2.879439719859929755e+04,-2.218437253931741515e-01
2.881440720360180057e+04,-2.218442624989589163e-01
2.883441720860429996e+04,-2.218448009833522416e-01
2.885442721360680298e+04,-2.218453408552716055e-01
2.887443721860930236e+04,-2.218458821249047475e-01
2.889444722361180538e+04,-2.218464248038019004e-01
2.891445722861430841e+04,-2.218469689049728522e-01
2.893446723361680779e+04,-2.218475144429886414e-01
2.895447723861931081e+04,-2.218480614340861967e-01
2.897448724362181019e+04,-2.218486098962762221e-01
2.899449724862431322e+04,-2.218491598494537753e-01
2.901450725362681260e+04,-2.218497113155092904e-01
2.903451725862931562e+04,-2.218502643184403489e-01
2.905452726363181500e+04,-2.218508188844631468e-01
2.907453726863431802e+04,-2.218513750421215180e-01
2.909454727363682105e+04,-2.218519328223928777e-01
2.911455727863932043e+04,-2.218524922587901405e-01
2.913456728364182345e+04,-2.218530533874570609e-01
2.915457728864432283e+04,-2.218536162472557471e-01
2.917458729364682586e+04,-2.218541808798449866e-01
2.919459729864932524e+04,-2.218547473297463879e-01
2.921460730365182826e+04,-2.218553156443964780e-01
2.923461730865432401e+04,-2.218558858741821460e-01
2.925462731365682703e+04,-2.218564580724565471e-01
2.927463731865932641e+04,-2.218570322955318308e-01
2.929464732366182943e+04,-2.218576086026461391e-01
2.931465732866432882e+04,-2.218581870558999081e-01
2.933466733366683184e+04,-2.218587677201575292e-01
2.935467733866933486e+04,-2.218593506629102097e-01
2.937468734367183424e+04,-2.218599359540946725e-01
2.939469734867433726e+04,-2.218605236658621749e-01
2.941470735367683665e+04,-2.218611138722934029e-01
2.943471735867933967e+04,-2.218617066490531087e-01
2.945472736368183905e+04,-2.218623020729794393e-01
2.947473736868434207e+04,-2.218629002216031820e-01
2.949474737368684146e+04,-2.218635011725934303e-01
2.951475737868934448e+04,-2.218641050031255058e-01
2.953476738369184750e+04,-2.218647117891717202e-01
2.955477738869434688e+04,-2.218653216047142551e-01
2.957478739369684990e+04,-2.218659345208850164e-01
2.959479739869934929e+04,-2.218665506050388203e-01
2.961480740370185231e+04,-2.218671699197718172e-01
2.963481740870435169e+04,-2.218677925219003644e-01
2.965482741370685471e+04,-2.218684184614203303e-01
2.967483741870935773e+04,-2.218690477804738659e-01
2.969484742371185712e+04,-2.218696805123526739e-01
2.971485742871436014e+04,-2.218703166805726934e-01
2.973486743371685952e+04,-2.218709562980591687e-01
2.975487743871936254e+04,-2.218715993664795993e-01
2.977488744372186193e+04,-2.218722458757655669e-01
2.979489744872436131e+04,-2.218728958038584109e-01
2.981490745372686069e+04,-2.218735491167095342e-01
2.983491745872936372e+04,-2.218742057685585689e-01
2.985492746373186310e+04,-2.218748657024999793e-01
2.987493746873436612e+04,-2.218755288513394597e-01
2.989494747373686550e+04,-2.218761951387240028e-01
2.991495747873936853e+04,-2.218768644805208523e-01
2.993496748374187155e+04,-2.218775367864043724e-01
2.995497748874437093e+04,-2.218782119616020676e-01
2.997498749374687395e+04,-2.218788899087449085e-01
2.999499749874937334e+04,-2.218795705297609833e-01
3.001500750375187636e+04,-2.218802537277558273e-01
3.003501750875437574e+04,-2.218809394088241682e-01
3.005502751375687876e+04,-2.218816274837467073e-01
3.007503751875937814e+04,-2.218823178695338294e-01
3.009504752376188117e+04,-2.218830104907894563e-01
3.011505752876438419e+04,-2.218837052808776134e-01
3.013506753376688357e+04,-2.218844021828855206e-01
3.015507753876938659e+04,-2.218851011503836235e-01
3.017508754377188598e+04,-2.218858021479903908e-01
3.019509754877438900e+04,-2.218865051517535936e-01
3.021510755377688838e+04,-2.218872101493618576e-01
3.023511755877939140e+04,-2.218879171401998418e-01
3.025512756378189079e+04,-2.218886261352602529e-01
3.027513756878439381e+04,-2.218893371569216066e-01
3.029514757378689683e+04,-2.218900502385983964e-01
3.031515757878939621e+04,-2.218907654242661120e-01
3.033516758379189196e+04,-2.218914827678585000e-01
3.035517758879439498e+04,-2.218922023325335113e-01
3.037518759379689800e+04,-2.218929241897985294e-01
3.039519759879939738e+04,-2.218936484184861890e-01
3.041520760380190040e+04,-2.218943751035698797e-01
3.043521760880439979e+04,-2.218951043348106333e-01
3.045522761380690281e+04,-2.218958362052290689e-01
3.047523761880940219e+04,-2.218965708094008671e-01
3.049524762381190521e+04,-2.218973082415829912e-01
3.051525762881440460e+04,-2.218980485936845881e-01
3.053526763381690762e+04,-2.218987919531092423e-01
3.055527763881941064e+04,-2.218995384005068572e-01
3.057528764382191002e+04,-2.219002880074853190e-01
3.059529764882441305e+04,-2.219010408343462248e-01
3.061530765382691243e+04,-2.219017969279182545e-01
3.063531765882941545e+04,-2.219025563195706208e-01
3.065532766383191483e+04,-2.219033190234923902e-01
3.067533766883441785e+04,-2.219040850353228844e-01
3.069534767383692088e+04,-2.219048543312093502e-01
3.071535767883942026e+04,-2.219056268673564869e-01
3.073536768384192328e+04,-2.219064025801111839e-01
3.075537768884442266e+04,-2.219071813866030918e-01
3.077538769384692569e+04,-2.219079631859342816e-01
3.079539769884942507e+04,-2.219087478608837150e-01
3.081540770385192809e+04,-2.219095352800674048e-01
3.083541770885442747e+04,-2.219103253004721943e-01
3.085542771385693050e+04,-2.219111177702668136e-01
3.087543771885942624e+04,-2.219119125317834118e-01
3.089544772386192926e+04,-2.219127094245617049e-01
3.091545772886442865e+04,-2.219135082883538501e-01
3.093546773386693167e+04,-2.219143089659971202e-01
3.095547773886943469e+04,-2.219151113060791325e-01
3.097548774387193407e+04,-2.219159151653367079e-01
3.099549774887443709e+04,-2.219167204107480862e-01
3.101550775387693648e+04,-2.219175269212980417e-01
3.103551775887943950e+04,-2.219183345894105153e-01
3.105552776388193888e+04,-2.219191433220575604e-01
3.107553776888444190e+04,-2.219199530415649768e-01
3.109554777388694129e+04,-2.219207636861423583e-01
3.111555777888944431e+04,-2.219215752101709183e-01
3.113556778389194733e+04,-2.219223875842837590e-01
3.115557778889444671e+04,-2.219232007952755270e-01
3.117558779389694973e+04,-2.219240148458753448e-01
3.119559779889944912e+04,-2.219248297544151594e-01
3.121560780390195214e+04,-2.219256455544228179e-01
3.123561780890445152e+04,-2.219264622941646836e-01
3.125562781390695454e+04,-2.219272800361597464e-01
3.127563781890945393e+04,-2.219280988566818547e-01
3.129564782391195695e+04,-2.219289188452654438e-01
3.131565782891445997e+04,-2.219297401042246154e-01
3.133566783391695935e+04,-2.219305627481929499e-01
3.135567783891946237e+04,-2.219313869036900477e-01
3.137568784392196176e+04,-2.219322127087171859e-01
3.139569784892446478e+04,-2.219330403123815909e-01
3.141570785392696416e+04,-2.219338698745500493e-01
3.143571785892946355e+04,-2.219347015655275812e-01
3.145572786393196293e+04,-2.219355355657567919e-01
3.147573786893446595e+04,-2.219363720655332939e-01
3.149574787393696533e+04,-2.219372112647290674e-01
3.151575787893946836e+04,-2.219380533725157090e-01
3.153576788394197138e+04,-2.219388986070776892e-01
3.155577788894447076e+04,-2.219397471953038214e-01
3.157578789394697378e+04,-2.219405993724437309e-01
3.159579789894947316e+04,-2.219414553817134206e-01
3.161580790395197619e+04,-2.219423154738322523e-01
3.163581790895447557e+04,-2.219431799064713606e-01
3.165582791395697859e+04,-2.219440489435874631e-01
3.167583791895947797e+04,-2.219449228546174213e-01
3.169584792396198100e+04,-2.219458019135011895e-01
3.171585792896448402e+04,-2.219466863974983994e-01
3.173586793396698340e+04,-2.219475765857621685e-01
3.175587793896948642e+04,-2.219484727576287730e-01
3.177588794397198581e+04,-2.219493751905823598e-01
3.179589794897448883e+04,-2.219502841578563646e-01
3.181590795397698821e+04,-2.219511999256361945e-01
3.183591795897949123e+04,-2.219521227498406357e-01
3.185592796398199062e+04,-2.219530528724747986e-01
3.187593796898449364e+04,-2.219539905175717254e-01
3.189594797398699666e+04,-2.219549358867752842e-01
3.191595797898949604e+04,-2.219558891546562773e-01
3.193596798399199906e+04,-2.219568504639055917e-01
3.195597798899449845e+04,-2.219578199206010127e-01
3.197598799399699783e+04,-2.219587975897988064e-01
3.199599799899949721e+04,-2.219597834917455548e-01
3.201600800400200023e+04,-2.219607775990331544e-01
3.203601800900449962e+04,-2.219617798350219384e-01
3.205602801400700264e+04,-2.219627900738215531e-01
3.207603801900950202e+04,-2.219638081420450826e-01
3.209604802401200504e+04,-2.219648338224425865e-01
3.211605802901450443e+04,-2.219658668593781914e-01
3.213606803401700745e+04,-2.219669069659633287e-01
3.215607803901951047e+04,-2.219679538325143309e-01
3.217608804402200985e+04,-2.219690071358858541e-01
3.219609804902451287e+04,-2.219700665491664004e-01
3.221610805402701226e+04,-2.219711317512078064e-01
3.223611805902951528e+04,-2.219722024355077761e-01
3.225612806403201466e+04,-2.219732783180553837e-01
3.227613806903451768e+04,-2.219743591438709807e-01
3.229614807403702071e+04,-2.219754446921025637e-01
3.231615807903952009e+04,-2.219765347796653632e-01
3.233616808404202311e+04,-2.219776292635116111e-01
3.235617808904452249e+04,-2.219787280416912756e-01
3.237618809404702552e+04,-2.219798310534071284e-01
3.239619809904952490e+04,-2.219809382782799156e-01
3.241620810405202792e+04,-2.219820497350350197e-01
3.243621810905452730e+04,-2.219831654797962961e-01
3.245622811405703033e+04,-2.219842856041435997e-01
3.247623811905953335e+04,-2.219854102330542367e-01
3.249624812406203273e+04,-2.219865395228140525e-01
3.251625812906452848e+04,-2.219876736589528332e-01
3.253626813406703150e+04,-2.219888128542283900e-01
3.255627813906953452e+04,-2.219899573466636022e-01
3.257628814407203390e+04,-2.219911073976162108e-01
3.259629814907453692e+04,-2.219922632898496950e-01
3.261630815407703631e+04,-2.219934253255577417e-01
3.263631815907953933e+04,-2.219945938242864902e-01
3.265632816408203871e+04,-2.219957691206909667e-01
3.267633816908454173e+04,-2.219969515620579259e-01
3.269634817408704112e+04,-2.219981415055255758e-01
3.271635817908954414e+04,-2.219993393149335137e-01
3.273636818409204716e+04,-2.220005453572438392e-01
3.275637818909454654e+04,-2.220017599984839829e-01
3.277638819409704593e+04,-2.220029835991853828e-01
3.279639819909955258e+04,-2.220042165093114028e-01
3.281640820410205197e+04,-2.220054590627078273e-01
3.283641820910455135e+04,-2.220067115711421568e-01
3.285642821410705074e+04,-2.220079743180495835e-01
3.287643821910955739e+04,-2.220092475521452668e-01
3.289644822411205678e+04,-2.220105314811146868e-01
3.291645822911455616e+04,-2.220118262656331221e-01
3.293646823411706282e+04,-2.220131320139965281e-01
3.295647823911956220e+04,-2.220144487776607445e-01
3.297648824412206159e+04,-2.220157765479795764e-01
3.299649824912456097e+04,-2.220171152544007653e-01
3.301650825412706763e+04,-2.220184647643261011e-01
3.303651825912956701e+04,-2.220198248847604083e-01
3.305652826413206640e+04,-2.220211953657842963e-01
3.307653826913456578e+04,-2.220225759057785908e-01
3.309654827413706516e+04,-2.220239661582278645e-01
3.311655827913956455e+04,-2.220253657398387481e-01
3.313656828414207121e+04,-2.220267742396362376e-01
3.315657828914457059e+04,-2.220281912286560244e-01
3.317658829414706997e+04,-2.220296162698361386e-01
3.319659829914957663e+04,-2.220310489277232679e-01
3.321660830415207602e+04,-2.220324887776508049e-01
3.323661830915457540e+04,-2.220339354141049604e-01
3.325662831415707478e+04,-2.220353884580658910e-01
3.327663831915958144e+04,-2.220368475631898930e-01
3.329664832416208083e+04,-2.220383124207701286e-01
3.331665832916458021e+04,-2.220397827634789656e-01
3.333666833416708687e+04,-2.220412583679486351e-01
3.335667833916958625e+04,-2.220427390562839665e-01
3.337668834417208564e+04,-2.220442246966250477e-01
3.339669834917458502e+04,-2.220457152028890435e-01
3.341670835417709168e+04,-2.220472105338162361e-01
3.343671835917959106e+04,-2.220487106914371123e-01
3.345672836418209044e+04,-2.220502157190571701e-01
3.347673836918458983e+04,-2.220517256988329691e-01
3.349674837418709649e+04,-2.220532407489875237e-01
3.351675837918959587e+04,-2.220547610206831390e-01
